numords,totdol,last,buy
1,143,514,0
1,71,478,0
1,94,451,0
1,29,406,0
2,208,295,0
3,252,337,0
1,284,312,0
1,88,184,0
1,179,24,0
4,171,533,0
23,1203,560,1
13,616,232,1
11,466,42,0
6,604,563,1
14,627,3,0
3,87,79,0
5,568,25,0
2,110,975,0
6,376,24,0
3,327,1025,0
4,474,837,0
3,162,1009,0
1,24,389,0
1,224,869,0
2,389,2,0
5,306,386,0
2,88,647,0
11,324,302,1
1,99,611,0
2,323,553,0
1,49,519,0
1,124,56,0
4,263,774,0
2,122,165,0
1,107,487,0
21,576,178,0
4,273,214,0
2,428,385,0
3,435,483,0
3,113,185,0
2,76,101,0
1,35,1003,0
2,25,738,0
5,281,11,0
19,2163,177,0
4,303,681,0
1,114,1094,0
7,167,501,0
5,520,182,0
5,309,358,0
4,296,547,0
2,193,185,0
6,102,50,0
61,1308,46,0
11,320,364,1
5,195,973,0
2,66,483,0
3,172,809,0
7,430,541,1
2,118,533,0
2,105,659,0
1,9,997,0
7,206,189,0
3,337,631,0
3,77,386,0
3,137,350,0
1,59,653,0
1,31,543,0
2,151,113,0
1,129,374,0
1,29,280,0
1,19,177,0
1,99,67,0
16,1432,28,0
5,460,100,0
4,364,792,0
1,106,256,0
11,386,102,0
11,1105,351,1
2,265,225,0
4,251,416,0
1,99,312,0
23,792,261,1
2,158,918,0
3,119,588,0
6,611,136,0
6,310,730,1
15,1575,15,0
4,1016,886,0
1,39,256,0
20,1119,239,1
3,146,1096,0
1,124,226,0
2,118,389,0
1,69,323,0
1,274,11,0
31,1561,77,0
6,349,466,1
1,99,389,0
3,117,121,0
10,304,368,1
5,209,1040,0
4,541,114,0
3,297,214,0
1,189,788,0
2,74,304,0
1,89,473,0
1,44,39,0
8,591,210,1
25,1419,182,0
2,78,9,0
1,182,673,0
1,129,423,0
6,246,157,0
10,204,8,0
8,789,130,0
2,198,945,0
1,119,898,0
3,334,848,0
11,933,578,1
5,345,316,0
3,255,945,0
8,645,4,0
3,87,389,0
1,149,718,0
4,498,189,0
1,44,102,0
31,749,380,1
6,514,361,1
5,214,634,0
9,1466,94,0
2,58,426,0
2,189,876,0
1,326,980,0
3,207,645,0
11,1879,4,0
1,29,214,0
4,81,284,0
4,106,368,0
5,352,212,0
5,170,154,0
3,710,142,0
2,41,155,0
1,102,998,0
1,19,1005,0
1,62,849,0
6,145,127,0
19,1563,18,0
1,189,466,0
1,116,137,0
2,138,65,0
13,666,900,1
6,155,1103,0
6,176,779,0
4,391,688,0
3,157,205,0
3,133,323,0
5,472,564,0
2,103,25,0
4,90,492,0
2,88,448,0
3,82,10,0
2,143,95,0
1,99,529,0
1,35,498,0
1,44,401,0
1,44,246,0
10,335,276,1
1,79,617,0
9,509,134,0
5,342,662,0
2,245,963,0
1,59,557,0
1,39,499,0
2,181,169,0
25,652,431,1
7,180,990,0
6,315,189,0
3,407,39,0
5,478,368,0
5,390,309,0
2,314,900,0
4,262,753,0
1,39,945,0
5,138,326,0
2,92,751,0
1,132,414,0
1,39,270,0
6,395,542,1
30,1184,39,0
12,564,85,0
6,736,735,1
9,279,115,0
8,452,392,1
6,376,246,1
5,469,317,0
2,218,156,0
3,149,431,0
6,241,438,0
2,258,382,0
1,44,977,0
13,646,84,0
3,64,483,0
1,163,812,0
3,477,459,0
3,432,158,0
4,183,39,0
1,99,731,0
2,34,610,0
2,196,130,0
2,138,541,0
1,109,543,0
1,53,511,0
1,374,436,0
2,171,182,0
1,79,336,0
1,111,283,0
2,98,106,0
1,39,81,0
1,189,52,0
1,149,51,0
1,144,49,0
3,358,451,0
8,713,801,1
1,39,708,0
2,128,886,0
3,276,878,0
3,515,466,0
1,59,1113,0
3,895,53,0
1,69,555,0
2,76,338,0
1,69,193,0
1,53,161,0
26,1803,161,0
2,318,673,0
1,131,830,0
5,629,892,0
9,649,100,0
4,136,318,0
2,95,583,0
1,159,464,0
28,1854,37,0
21,3193,725,1
26,1679,273,1
36,1414,21,0
5,309,469,0
5,118,169,0
3,262,1018,0
3,105,675,0
4,146,521,0
2,346,156,0
3,276,882,0
3,111,739,0
2,338,1108,0
1,29,1115,0
12,430,1,0
1,29,885,0
1,101,851,0
5,190,395,0
1,99,680,0
2,167,123,0
1,151,466,0
1,29,403,0
2,198,182,0
1,125,157,0
1,19,60,0
23,1795,226,1
17,1086,1015,1
11,1113,359,1
8,525,18,0
6,113,785,0
2,258,619,0
2,128,38,0
4,154,98,0
3,160,493,0
1,129,429,0
2,83,4,0
1,94,354,0
1,49,235,0
1,17,100,0
7,155,368,0
7,552,400,1
17,602,249,1
3,127,828,0
3,377,254,0
7,418,441,1
11,954,833,1
9,457,297,1
5,302,162,0
1,164,995,0
4,139,323,0
6,503,122,0
2,78,4,0
1,107,653,0
1,139,563,0
9,1755,11,0
4,106,92,0
2,198,463,0
4,247,157,0
1,79,179,0
26,2884,8,0
3,166,752,0
4,239,420,0
3,127,373,0
5,632,522,0
4,297,445,0
2,186,1002,0
3,342,72,0
3,126,752,0
1,194,872,0
2,98,427,0
1,29,286,0
1,89,58,0
65,1618,35,0
8,415,274,1
5,368,193,0
1,173,982,0
1,54,774,0
4,446,25,0
3,50,455,0
2,125,74,0
3,271,14,0
2,131,913,0
26,2125,21,0
1,34,543,0
2,248,896,0
6,602,140,0
1,69,305,0
5,389,847,0
2,64,197,0
5,802,136,0
3,207,1012,0
1,63,931,0
1,49,921,0
1,340,743,0
2,158,329,0
1,9,388,0
4,175,227,0
1,99,211,0
1,129,45,0
9,1120,4,0
3,202,217,0
1,35,935,0
1,87,501,0
1,69,366,0
1,9,1039,0
1,49,1001,0
1,301,469,0
5,328,746,0
3,119,394,0
7,515,752,1
1,169,634,0
28,1329,154,0
22,2096,74,0
3,642,417,0
1,9,996,0
2,88,749,0
1,89,466,0
1,199,373,0
1,79,291,0
6,176,641,0
28,1827,102,0
13,883,99,0
9,834,24,0
4,208,450,0
4,349,3,0
1,465,941,0
1,89,756,0
1,59,730,0
1,107,498,0
1,35,466,0
6,451,22,0
3,414,11,0
1,49,18,0
1,94,989,0
1,29,819,0
1,99,382,0
3,157,592,0
2,78,52,0
1,61,123,0
24,1246,109,0
3,114,102,0
1,19,221,0
1,92,23,0
3,362,28,0
1,53,472,0
6,220,182,0
1,29,352,0
5,211,171,0
15,678,854,1
2,46,1039,0
1,39,204,0
5,185,774,0
4,144,1086,0
7,589,401,1
13,808,140,0
9,1042,178,0
2,189,666,0
9,759,201,1
2,151,760,0
2,263,682,0
1,24,1081,0
1,166,875,0
2,128,227,0
1,69,588,0
3,163,210,0
1,44,518,0
2,302,144,0
2,218,354,0
2,58,256,0
2,53,233,0
3,157,183,0
2,158,106,0
2,50,79,0
3,177,24,0
4,294,676,0
4,207,959,0
3,227,486,0
3,341,101,0
1,69,420,0
4,284,921,0
6,415,487,1
3,142,389,0
3,179,578,0
1,35,470,0
2,48,380,0
1,59,325,0
1,199,46,0
5,68,189,0
21,418,14,0
1,104,1108,0
5,483,92,0
1,44,855,0
2,58,442,0
9,593,1053,1
1,99,1025,0
1,29,814,0
1,59,668,0
1,154,466,0
3,278,200,0
4,156,1,0
2,283,66,0
4,261,427,0
3,375,568,0
2,158,41,0
24,1381,319,1
1,9,1005,0
1,79,359,0
1,87,130,0
3,189,46,0
4,393,648,0
2,418,947,0
6,1212,270,1
1,242,487,0
1,49,326,0
9,689,444,1
1,79,1085,0
13,445,134,0
1,144,918,0
2,88,735,0
2,138,676,0
3,107,263,0
9,353,235,1
4,521,564,0
1,19,197,0
1,109,105,0
3,407,519,0
5,521,200,0
3,237,133,0
64,1736,53,0
3,222,722,0
4,236,843,0
1,184,794,0
2,98,7,0
2,88,253,0
8,707,410,1
3,137,569,0
4,374,116,0
2,254,758,0
3,47,84,0
1,24,179,0
3,37,956,0
2,109,878,0
2,78,65,0
10,737,305,1
2,98,777,0
2,268,311,0
2,233,609,0
6,1722,1212,1
3,267,788,0
1,29,800,0
2,97,517,0
7,466,36,0
1,53,156,0
5,245,946,0
2,214,777,0
1,79,798,0
4,242,374,0
2,183,541,0
1,116,486,0
1,31,326,0
3,257,1033,0
3,187,410,0
2,338,723,0
1,40,837,0
2,598,401,0
2,193,689,0
2,120,858,0
1,97,661,0
1,26,507,0
1,24,417,0
3,287,247,0
1,44,108,0
3,107,466,0
2,144,354,0
3,299,386,0
6,1023,288,1
4,200,392,0
1,161,478,0
3,187,1115,0
2,228,764,0
4,160,374,0
17,998,459,1
10,737,67,0
6,388,25,0
2,221,858,0
11,1510,32,0
3,182,147,0
4,320,739,0
2,142,819,0
2,298,760,0
2,149,843,0
4,285,431,0
3,357,938,0
3,135,428,0
1,39,1012,0
1,109,1010,0
1,9,974,0
3,136,354,0
3,242,596,0
1,79,724,0
1,59,666,0
3,604,375,0
1,80,522,0
4,522,345,0
1,396,358,0
1,199,63,0
12,661,210,1
2,158,505,0
19,877,79,0
16,1432,107,0
6,476,273,1
2,106,268,0
1,12,582,0
1,279,680,0
3,141,787,0
1,14,1088,0
2,279,756,0
11,439,29,0
8,566,154,0
7,495,123,0
7,398,459,1
9,564,284,1
3,135,641,0
3,485,1054,0
2,78,323,0
2,161,157,0
1,149,801,0
1,39,200,0
2,38,304,0
8,669,570,1
3,227,361,0
4,97,1054,0
2,83,101,0
2,218,382,0
7,530,29,0
1,58,864,0
1,103,781,0
12,553,72,0
3,437,105,0
9,303,917,1
6,767,212,1
37,2690,561,1
63,1090,66,0
3,198,1110,0
4,236,910,0
7,305,361,1
3,580,913,0
5,259,24,0
2,54,749,0
3,284,746,0
2,143,361,0
2,323,72,0
3,145,290,0
2,188,844,0
2,334,926,0
1,109,815,0
3,655,11,0
1,54,745,0
3,627,589,0
1,9,564,0
1,50,487,0
1,79,311,0
1,159,249,0
1,159,214,0
1,102,87,0
1,39,1095,0
14,673,520,1
27,2018,39,0
2,382,344,0
3,134,933,0
13,494,11,0
11,724,576,1
2,123,1019,0
1,129,904,0
3,214,480,0
1,49,319,0
1,149,380,0
2,103,200,0
16,957,562,1
1,97,1051,0
1,176,1026,0
4,261,289,0
1,24,569,0
1,39,569,0
1,28,157,0
3,256,878,0
5,320,99,0
14,502,335,1
4,66,11,0
10,625,730,1
28,3428,9,0
5,505,522,0
9,518,78,0
2,108,865,0
3,215,25,0
3,134,99,0
5,475,270,0
2,398,270,0
2,123,518,0
2,295,506,0
3,188,112,0
44,1592,392,1
16,589,448,1
7,423,850,1
1,35,836,0
1,9,634,0
1,99,413,0
1,439,388,0
1,484,364,0
2,130,99,0
1,103,112,0
3,118,329,0
5,244,239,0
37,2977,648,1
8,345,756,1
3,129,599,0
3,294,623,0
10,621,123,0
4,176,95,0
2,118,1096,0
4,256,417,0
3,159,878,0
4,72,760,0
7,657,23,0
2,295,556,0
2,201,406,0
2,273,37,0
2,78,361,0
1,49,380,0
1,59,255,0
21,542,35,0
2,48,1032,0
1,49,1093,0
1,89,368,0
4,353,267,0
2,136,711,0
6,239,63,0
2,268,787,0
1,99,683,0
5,149,3,0
3,245,53,0
1,49,53,0
2,276,774,0
3,127,218,0
1,170,822,0
1,49,379,0
1,59,668,0
1,49,641,0
1,249,613,0
2,187,442,0
2,58,57,0
8,331,36,0
37,1362,11,0
5,250,738,0
3,123,945,0
2,151,851,0
2,73,158,0
1,99,961,0
2,220,577,0
1,89,672,0
13,474,11,0
6,689,98,0
1,164,308,0
2,110,129,0
3,137,175,0
1,26,162,0
4,251,869,0
3,197,1024,0
8,420,221,1
3,442,731,0
4,181,389,0
3,307,81,0
7,1581,184,0
3,192,275,0
1,39,640,0
1,249,576,0
1,79,563,0
1,99,298,0
1,99,206,0
1,159,1096,0
2,97,471,0
5,603,382,0
1,19,984,0
1,39,449,0
1,25,408,0
2,163,169,0
18,1234,499,1
26,2077,11,0
6,573,280,1
9,456,598,1
3,217,381,0
1,30,134,0
4,171,128,0
2,418,378,0
1,72,742,0
1,9,360,0
40,1452,144,0
7,213,861,0
7,517,977,1
14,1095,158,0
13,421,233,1
4,167,218,0
3,436,274,0
3,454,1044,0
2,108,1012,0
2,178,982,0
1,119,977,0
3,430,161,0
1,119,752,0
1,17,738,0
1,19,417,0
1,99,326,0
1,59,254,0
12,1029,431,1
14,200,472,0
5,526,221,0
3,526,921,0
1,59,578,0
1,89,451,0
5,253,233,0
1,12,387,0
2,163,18,0
32,1196,98,0
5,104,393,0
9,193,757,0
3,297,830,0
3,190,1023,0
4,333,134,0
5,349,7,0
3,142,105,0
1,189,1110,0
2,254,448,0
1,139,639,0
4,296,408,0
2,79,226,0
1,84,353,0
23,1305,476,1
7,207,22,0
5,320,479,0
4,436,977,0
2,106,821,0
3,142,359,0
1,39,1087,0
1,109,1053,0
9,1741,18,0
1,79,911,0
1,162,836,0
2,48,557,0
1,259,606,0
2,218,406,0
1,209,555,0
1,79,549,0
1,17,498,0
1,14,393,0
1,59,347,0
1,74,148,0
3,334,105,0
1,79,722,0
3,259,149,0
1,207,213,0
2,253,672,0
2,138,728,0
1,59,443,0
3,56,200,0
2,83,529,0
1,39,512,0
1,179,662,0
5,142,51,0
2,102,837,0
4,239,792,0
2,118,703,0
4,516,394,0
3,88,123,0
4,521,25,0
4,159,415,0
1,29,927,0
2,111,1094,0
2,98,757,0
11,548,235,1
1,39,812,0
2,193,988,0
1,7,669,0
12,202,50,0
1,8,486,0
1,50,709,0
1,80,140,0
6,333,368,1
2,138,1023,0
1,99,351,0
6,724,1089,1
1,119,969,0
3,135,471,0
2,130,674,0
2,78,270,0
3,217,50,0
3,108,738,0
8,493,651,1
3,57,774,0
1,54,403,0
4,133,686,0
37,2200,518,1
1,109,1031,0
2,236,420,0
1,39,436,0
1,12,171,0
7,1598,8,0
19,1222,127,0
14,782,358,1
4,210,51,0
2,37,732,0
11,300,36,0
3,168,184,0
3,172,319,0
3,97,744,0
2,422,569,0
2,228,973,0
2,23,365,0
3,326,808,0
11,454,374,1
1,199,493,0
1,59,728,0
1,39,1093,0
3,160,536,0
1,9,414,0
2,48,275,0
2,178,86,0
32,884,42,0
15,984,35,0
1,29,683,0
6,411,70,0
1,61,739,0
1,29,359,0
5,351,218,0
2,173,1016,0
3,285,280,0
5,289,156,0
1,187,368,0
1,95,646,0
3,525,305,0
1,254,164,0
10,593,21,0
2,138,326,0
1,169,553,0
10,563,303,1
7,653,71,0
1,69,1075,0
4,170,725,0
1,19,975,0
1,39,962,0
3,190,891,0
5,679,51,0
1,7,753,0
2,198,289,0
6,554,71,0
1,138,557,0
4,498,113,0
2,118,456,0
2,108,346,0
1,69,415,0
2,468,25,0
4,404,393,0
1,23,282,0
3,199,932,0
5,98,326,0
1,124,851,0
4,286,735,0
6,466,403,1
1,39,218,0
3,73,253,0
1,44,476,0
1,259,529,0
3,118,301,0
2,167,389,0
3,276,785,0
1,49,1093,0
3,121,247,0
1,159,599,0
2,313,616,0
2,243,323,0
1,44,98,0
2,141,239,0
3,1014,380,0
28,584,716,1
12,868,25,0
2,82,984,0
1,53,137,0
6,699,185,0
15,664,463,1
4,148,746,0
3,332,282,0
14,1300,79,0
1,159,619,0
1,53,480,0
1,99,9,0
7,321,108,0
3,185,662,0
1,23,861,0
4,406,415,0
2,138,151,0
5,669,717,0
3,241,284,0
2,105,326,0
5,515,42,0
12,733,501,1
19,1215,263,1
37,1613,53,0
7,604,144,0
12,486,99,0
3,268,864,0
8,885,196,0
1,49,820,0
1,29,652,0
2,78,591,0
1,62,518,0
1,129,399,0
1,59,14,0
11,575,234,1
5,282,123,0
1,129,729,0
1,59,416,0
7,594,319,1
1,9,555,0
6,288,949,0
7,526,253,1
1,74,1047,0
1,29,1004,0
2,380,637,0
3,52,421,0
2,222,590,0
1,39,583,0
1,29,442,0
2,36,151,0
1,99,182,0
1,159,78,0
5,199,534,0
4,306,280,0
1,39,1103,0
12,945,158,0
2,104,715,0
2,278,731,0
3,227,18,0
1,71,459,0
2,218,133,0
6,251,182,0
4,231,221,0
2,190,71,0
2,66,133,0
16,812,235,1
1,314,878,0
20,1302,85,0
7,286,641,0
6,741,463,1
4,249,149,0
7,756,149,0
1,324,703,0
4,60,57,0
1,19,555,0
1,29,414,0
1,19,367,0
2,249,920,0
5,357,133,0
2,218,564,0
9,166,511,0
4,260,743,0
1,19,976,0
1,31,886,0
2,107,725,0
1,239,739,0
7,466,521,1
1,24,946,0
1,59,634,0
2,262,101,0
5,235,724,0
4,258,116,0
3,131,388,0
2,138,416,0
3,197,214,0
2,58,329,0
2,169,886,0
2,203,168,0
2,333,669,0
2,43,417,0
1,79,37,0
7,252,787,0
3,464,416,0
1,89,252,0
1,109,219,0
7,742,71,0
4,161,84,0
3,205,193,0
17,1234,252,1
21,1451,39,0
7,423,885,1
4,540,911,0
3,263,963,0
6,539,56,0
4,244,437,0
2,36,506,0
2,328,891,0
2,113,617,0
4,511,662,0
2,258,79,0
1,197,835,0
1,49,756,0
1,98,520,0
1,174,508,0
5,541,1,0
1,14,324,0
4,233,56,0
2,278,732,0
4,241,381,0
2,104,744,0
10,2032,326,1
3,254,639,0
1,205,1017,0
1,279,422,0
7,1170,10,0
1,76,875,0
1,79,578,0
1,244,431,0
9,503,207,1
2,188,784,0
6,697,102,0
3,171,386,0
1,49,379,0
3,182,493,0
9,368,39,0
9,635,149,0
1,49,451,0
1,29,94,0
4,573,471,0
1,225,919,0
2,98,732,0
17,868,409,1
16,1172,227,1
3,161,116,0
3,202,569,0
5,450,437,0
3,293,364,0
1,74,800,0
1,161,756,0
2,158,553,0
1,79,270,0
1,129,325,0
1,49,221,0
28,2060,161,0
40,3057,23,0
1,109,764,0
3,142,253,0
1,52,667,0
2,183,450,0
2,160,735,0
2,178,1088,0
1,41,1045,0
3,220,241,0
1,114,95,0
13,1254,16,0
2,116,553,0
1,204,644,0
2,88,1,0
1,123,427,0
4,254,15,0
3,246,976,0
1,59,329,0
5,396,597,0
7,697,66,0
1,29,771,0
1,49,539,0
7,433,570,1
14,1463,23,0
2,232,377,0
6,569,504,1
11,982,563,1
4,357,267,0
1,37,771,0
1,39,745,0
1,89,743,0
1,62,641,0
2,113,25,0
2,48,457,0
2,206,165,0
1,49,394,0
1,139,311,0
3,327,22,0
9,426,95,0
4,512,984,0
1,69,646,0
2,132,746,0
3,114,1003,0
1,194,886,0
1,94,680,0
3,267,576,0
1,179,441,0
2,198,270,0
1,79,316,0
8,325,830,1
4,167,51,0
3,174,851,0
1,44,718,0
5,472,242,0
2,101,1005,0
2,104,597,0
1,29,359,0
2,232,431,0
3,236,517,0
2,58,744,0
3,302,375,0
2,61,575,0
1,216,547,0
1,53,505,0
12,661,144,0
1,39,1046,0
2,68,382,0
8,517,11,0
4,333,466,0
2,525,457,0
3,107,589,0
1,251,520,0
1,119,429,0
1,129,400,0
1,69,175,0
3,260,806,0
3,130,725,0
2,222,46,0
6,308,67,0
15,901,1640,1
4,377,1038,0
4,312,1102,0
4,246,121,0
10,819,787,1
2,118,984,0
2,118,1017,0
1,244,1039,0
2,288,742,0
8,965,561,1
2,308,358,0
4,426,371,0
5,93,5,0
1,134,514,0
2,66,4,0
1,24,413,0
1,79,102,0
1,49,73,0
2,378,14,0
1,149,28,0
1,103,872,0
21,977,64,0
3,227,288,0
12,316,21,0
3,212,514,0
1,79,534,0
1,219,396,0
1,49,368,0
1,67,246,0
1,59,268,0
1,35,116,0
9,578,569,1
2,226,641,0
3,142,18,0
4,198,519,0
3,93,207,0
12,816,770,1
7,842,410,1
10,588,100,0
1,9,1024,0
1,99,921,0
4,222,32,0
1,161,462,0
1,79,518,0
1,19,144,0
1,129,78,0
5,530,403,0
1,39,297,0
1,49,109,0
2,107,954,0
7,1737,423,1
2,162,872,0
9,781,130,0
9,588,58,0
2,382,892,0
2,150,630,0
2,68,668,0
1,24,612,0
4,290,387,0
8,666,752,1
5,144,107,0
1,99,1106,0
1,39,241,0
1,45,57,0
4,222,45,0
6,1008,95,0
1,79,683,0
23,838,358,1
2,106,506,0
2,108,1031,0
1,197,844,0
1,239,571,0
15,2132,4,0
2,392,392,0
1,234,668,0
1,124,354,0
1,24,421,0
46,2102,302,1
45,3283,379,1
96,6464,17,0
8,337,387,1
1,39,724,0
26,1458,294,1
1,199,688,0
1,89,459,0
2,183,361,0
8,672,102,0
2,94,417,0
6,546,387,1
3,425,885,0
7,389,2,0
2,33,745,0
1,201,749,0
1,264,448,0
2,235,367,0
3,142,52,0
4,371,190,0
1,17,507,0
6,349,1110,1
8,451,224,1
1,79,463,0
19,807,864,1
15,1493,116,0
6,636,508,1
4,283,870,0
2,323,868,0
1,99,800,0
1,305,704,0
1,49,689,0
1,149,588,0
4,172,329,0
1,49,438,0
1,29,424,0
12,995,164,0
2,263,767,0
1,189,156,0
3,59,388,0
5,278,389,0
3,136,870,0
1,24,946,0
35,1861,22,0
7,265,836,0
14,659,101,0
3,225,302,0
1,33,1099,0
1,98,843,0
3,234,508,0
1,79,746,0
1,189,680,0
1,9,680,0
3,390,38,0
1,254,261,0
11,390,588,1
28,1972,169,0
4,183,869,0
1,17,865,0
2,173,287,0
41,2106,179,0
3,320,555,0
5,555,767,0
3,133,354,0
3,242,399,0
1,129,644,0
2,68,214,0
1,14,392,0
2,118,323,0
2,110,11,0
19,1025,183,0
10,277,14,0
2,98,577,0
3,197,900,0
1,125,920,0
2,140,792,0
1,49,668,0
1,89,644,0
1,591,562,0
1,49,535,0
2,110,66,0
1,249,231,0
52,2735,162,0
1,49,28,0
4,346,714,0
1,11,227,0
1,9,1043,0
2,265,808,0
2,203,417,0
3,177,46,0
1,59,81,0
5,126,876,0
3,109,1101,0
14,1005,227,1
5,295,469,0
4,229,806,0
5,281,39,0
1,35,517,0
1,134,472,0
1,29,39,0
16,697,590,1
1,98,151,0
15,482,253,1
9,872,459,1
14,427,16,0
2,168,771,0
1,189,906,0
1,19,739,0
1,39,696,0
2,188,329,0
20,798,155,0
6,897,500,1
4,713,522,0
1,14,1003,0
1,49,680,0
25,858,518,1
19,758,562,1
4,671,1089,0
1,189,697,0
2,68,364,0
6,193,422,0
1,39,179,0
9,528,477,1
7,773,165,0
4,344,3,0
3,265,350,0
3,79,64,0
2,128,359,0
1,99,444,0
4,392,521,0
7,491,1088,1
4,141,889,0
6,544,10,0
6,413,128,0
5,740,1,0
6,550,442,1
2,688,17,0
5,295,98,0
1,89,522,0
1,14,322,0
1,129,165,0
14,1116,18,0
2,98,661,0
1,80,144,0
1,26,913,0
3,157,456,0
2,18,589,0
2,88,102,0
6,196,7,0
1,39,301,0
2,66,195,0
12,928,190,0
6,151,940,0
4,188,582,0
7,401,323,1
1,139,364,0
42,1367,3,0
3,305,819,0
21,2666,49,0
4,258,364,0
8,549,437,1
3,143,725,0
1,59,651,0
1,79,541,0
1,49,365,0
1,29,29,0
1,229,15,0
47,2265,318,1
33,2125,1,0
2,35,742,0
1,29,847,0
2,100,520,0
2,114,751,0
3,300,889,0
2,369,352,0
1,39,221,0
1,49,445,0
2,213,262,0
2,208,175,0
1,89,204,0
1,74,1101,0
2,84,711,0
11,856,102,0
4,225,602,0
7,557,2,0
3,157,276,0
4,295,529,0
2,88,426,0
1,119,567,0
2,78,1026,0
1,272,497,0
1,32,179,0
2,298,367,0
5,310,462,0
2,348,1045,0
2,158,942,0
6,380,499,1
4,182,834,0
11,444,102,0
5,120,401,0
1,29,787,0
2,178,317,0
1,95,413,0
1,39,373,0
1,79,11,0
14,1050,277,1
3,284,892,0
4,259,1108,0
7,490,529,1
3,379,730,0
5,210,1,0
1,149,939,0
1,55,752,0
2,93,53,0
1,44,553,0
1,107,506,0
2,178,389,0
1,39,354,0
1,189,325,0
1,39,203,0
1,107,100,0
1,159,53,0
12,1081,116,0
34,1163,19,0
2,278,1089,0
1,139,947,0
1,114,744,0
1,59,414,0
1,19,406,0
1,89,56,0
5,291,739,0
4,153,935,0
2,188,815,0
2,118,665,0
1,139,672,0
2,258,388,0
1,79,458,0
1,89,156,0
43,2359,198,0
3,151,511,0
3,643,365,0
4,356,945,0
1,49,546,0
1,79,574,0
1,249,469,0
1,19,402,0
1,94,10,0
4,45,668,0
16,711,900,1
5,485,253,0
6,504,758,1
2,175,602,0
5,311,259,0
7,575,59,0
1,19,1046,0
1,129,946,0
2,428,746,0
1,19,749,0
1,69,718,0
3,211,119,0
2,258,170,0
2,118,335,0
43,2150,185,0
5,266,872,0
13,591,18,0
3,227,1038,0
2,204,889,0
2,135,585,0
3,173,206,0
4,151,303,0
1,219,679,0
1,79,652,0
1,109,596,0
4,519,107,0
2,148,576,0
1,74,501,0
3,316,389,0
1,44,270,0
2,88,185,0
8,627,29,0
7,193,225,0
5,387,304,0
2,120,833,0
4,366,868,0
5,441,809,0
4,167,494,0
7,689,23,0
4,470,282,0
9,928,190,0
6,248,155,0
4,90,30,0
1,54,1103,0
3,282,436,0
1,19,980,0
1,77,746,0
1,19,728,0
1,59,583,0
1,109,543,0
1,71,517,0
3,425,273,0
1,59,422,0
1,149,325,0
1,109,221,0
1,59,29,0
9,541,2,0
25,3448,7,0
14,430,305,1
9,682,17,0
7,357,51,0
4,406,424,0
2,103,326,0
3,187,977,0
5,195,382,0
2,436,466,0
1,220,497,0
1,166,417,0
3,195,295,0
4,177,406,0
4,261,371,0
1,249,1081,0
2,206,809,0
5,410,158,0
1,49,487,0
1,134,170,0
15,1405,36,0
8,372,135,0
5,271,1082,0
8,533,90,0
1,119,758,0
1,269,680,0
1,39,574,0
2,493,389,0
5,694,53,0
1,64,388,0
2,178,353,0
1,29,284,0
23,2042,130,0
34,2552,1,0
3,433,646,0
3,164,843,0
3,172,400,0
1,53,128,0
8,499,407,1
9,639,1010,1
4,952,395,0
2,511,1249,0
14,649,73,0
4,185,365,0
1,49,697,0
2,303,357,0
1,34,653,0
1,19,557,0
1,69,532,0
1,77,353,0
1,29,382,0
2,188,25,0
1,164,114,0
15,703,375,1
3,101,120,0
1,19,67,0
3,149,421,0
15,1222,435,1
3,152,949,0
9,375,81,0
4,143,942,0
3,309,199,0
5,391,381,0
3,623,204,0
1,29,492,0
1,79,310,0
1,59,273,0
2,252,119,0
1,16,185,0
6,1382,693,1
4,559,17,0
1,59,739,0
4,606,295,0
2,124,725,0
3,348,939,0
22,1490,30,0
1,99,329,0
1,19,984,0
1,78,870,0
2,566,106,0
2,64,386,0
6,337,602,1
14,1260,361,1
2,251,466,0
3,214,882,0
1,19,413,0
1,69,164,0
5,295,28,0
1,79,568,0
3,157,268,0
1,35,280,0
2,70,147,0
5,250,781,0
4,164,568,0
19,672,44,0
3,810,549,0
1,39,802,0
1,289,448,0
1,59,277,0
5,301,18,0
8,315,396,1
15,1301,648,1
14,312,184,0
2,78,575,0
9,428,51,0
1,49,721,0
1,39,443,0
1,44,437,0
6,548,289,1
1,159,751,0
1,188,522,0
3,199,1101,0
6,689,253,1
2,224,921,0
2,127,156,0
2,208,387,0
6,619,354,1
2,44,211,0
2,379,764,0
1,199,9,0
2,338,115,0
12,1161,781,1
2,68,23,0
2,171,326,0
14,433,249,1
1,149,639,0
1,38,507,0
1,19,359,0
1,129,255,0
1,24,650,0
1,279,249,0
1,301,981,0
4,383,1039,0
3,143,437,0
1,129,192,0
1,59,382,0
9,267,122,0
8,457,780,1
2,48,158,0
3,299,476,0
1,99,709,0
12,710,725,1
4,144,998,0
10,791,158,0
3,125,732,0
1,125,858,0
3,328,102,0
16,530,46,0
1,19,10,0
8,443,28,0
14,1393,231,1
14,566,192,0
5,623,424,0
2,147,1088,0
1,98,871,0
10,504,25,0
5,208,802,0
6,176,604,0
17,859,798,1
13,797,366,1
18,967,92,0
7,371,751,1
2,22,312,0
2,219,154,0
10,542,648,1
3,243,956,0
4,674,161,0
2,138,36,0
2,276,674,0
3,247,878,0
2,68,725,0
2,14,884,0
2,171,801,0
1,29,823,0
1,209,794,0
